source,target,ÀàĞÍ
549797,825883,directed
573100,825883,directed
580058,825883,directed
583959,825883,directed
746387,825883,directed
791483,825883,directed
792370,825883,directed
800426,825883,directed
816890,825883,directed
944084,825883,directed
944310,825883,directed
76057,825924,directed
79960,825924,directed
100160,825924,directed
138699,825924,directed
139026,825924,directed
192382,825924,directed
195305,825924,directed
199995,825924,directed
203008,825924,directed
257544,825924,directed
345427,825924,directed
346336,825924,directed
577627,825924,directed
685647,825924,directed
746068,825924,directed
754032,825924,directed
798992,825924,directed
850692,825924,directed
943268,825924,directed
300245,826364,directed
745617,826364,directed
764702,826364,directed
178014,826660,directed
92303,826936,directed
591104,827224,directed
137494,827250,directed
608701,827367,directed
892771,827760,directed
492162,827859,directed
95613,828349,directed
181694,828349,directed
191699,828349,directed
292876,828349,directed
488378,828349,directed
497132,828349,directed
573410,828349,directed
639397,828349,directed
652255,828349,directed
797056,828349,directed
931086,828349,directed
805930,828507,directed
230886,828768,directed
828740,828768,directed
41874,829033,directed
141838,829033,directed
41874,829122,directed
46925,829122,directed
72041,829122,directed
82013,829122,directed
141838,829122,directed
584923,829122,directed
620121,829122,directed
798113,829122,directed
824022,829122,directed
221894,829125,directed
67406,829267,directed
162233,829267,directed
245019,829267,directed
746068,829267,directed
781732,829267,directed
842802,829267,directed
855423,829267,directed
887619,829267,directed
988471,829267,directed
276085,829643,directed
584695,829643,directed
84209,829717,directed
139026,829717,directed
246611,829717,directed
260206,829717,directed
771438,829717,directed
948171,829717,directed
137494,830028,directed
151469,830028,directed
197040,830028,directed
369270,830028,directed
577590,830028,directed
654490,830028,directed
748773,830028,directed
933172,830028,directed
960674,830028,directed
102399,830063,directed
175553,830063,directed
248392,830063,directed
404463,830063,directed
162677,830319,directed
211758,830319,directed
287604,830319,directed
502199,830319,directed
639789,830319,directed
680003,830319,directed
952794,830319,directed
79016,830375,directed
204901,830375,directed
260038,830375,directed
384675,830375,directed
806877,830375,directed
3829,830425,directed
32807,830425,directed
59156,830425,directed
120521,830425,directed
169856,830425,directed
186734,830425,directed
187478,830425,directed
191429,830425,directed
198162,830425,directed
224294,830425,directed
242473,830425,directed
242511,830425,directed
354105,830425,directed
414251,830425,directed
457807,830425,directed
607448,830425,directed
611102,830425,directed
617844,830425,directed
654490,830425,directed
751738,830425,directed
796736,830425,directed
829643,830425,directed
894956,830425,directed
942529,830425,directed
959770,830425,directed
29909,830538,directed
66915,830538,directed
99561,830538,directed
180228,830538,directed
276085,830538,directed
354105,830538,directed
505532,830538,directed
595101,830538,directed
603621,830538,directed
692251,830538,directed
746010,830538,directed
754032,830538,directed
799053,830538,directed
959770,830538,directed
19241,830890,directed
69153,830890,directed
80780,830890,directed
147635,830890,directed
159699,830890,directed
204386,830890,directed
270491,830890,directed
307875,830890,directed
359966,830890,directed
837215,830890,directed
858375,830890,directed
41874,831215,directed
140499,831215,directed
206241,831215,directed
239921,831215,directed
260212,831215,directed
314600,831215,directed
334193,831215,directed
491220,831215,directed
543055,831215,directed
553483,831215,directed
617196,831215,directed
763237,831215,directed
799466,831215,directed
895443,831215,directed
38490,831236,directed
66915,831236,directed
94205,831236,directed
100160,831236,directed
119651,831236,directed
187478,831236,directed
196248,831236,directed
246022,831236,directed
307461,831236,directed
328288,831236,directed
334644,831236,directed
754032,831236,directed
767068,831236,directed
894465,831236,directed
942529,831236,directed
100160,831381,directed
112462,831381,directed
187478,831381,directed
238440,831381,directed
240865,831381,directed
354105,831381,directed
577627,831381,directed
582930,831381,directed
753094,831381,directed
754032,831381,directed
894465,831381,directed
44764,831448,directed
585189,831448,directed
44764,831733,directed
158309,831733,directed
266916,831733,directed
287407,831733,directed
317571,831733,directed
546214,831733,directed
628467,831733,directed
780258,831733,directed
1878899,831733,directed
38302,832507,directed
137580,832507,directed
140689,832507,directed
182598,832507,directed
422405,832507,directed
423305,832507,directed
639053,832507,directed
808944,832507,directed
894465,832507,directed
895136,832507,directed
960690,832507,directed
321321,832833,directed
125569,833539,directed
70534,833610,directed
106298,833610,directed
238245,833610,directed
295415,833610,directed
639005,833610,directed
813392,833610,directed
52151,833782,directed
92942,833782,directed
93322,833782,directed
128099,833782,directed
131650,833782,directed
138833,833782,directed
144458,833782,directed
187581,833782,directed
290812,833782,directed
364399,833782,directed
617196,833782,directed
785380,833782,directed
840402,833782,directed
120953,834108,directed
137474,834108,directed
140499,834108,directed
147635,834108,directed
208303,834108,directed
219203,834108,directed
245019,834108,directed
270491,834108,directed
359966,834108,directed
409670,834108,directed
490549,834108,directed
501081,834108,directed
615119,834108,directed
631579,834108,directed
644880,834108,directed
754251,834108,directed
756180,834108,directed
829267,834108,directed
842802,834108,directed
855405,834108,directed
855423,834108,directed
936190,834108,directed
955544,834108,directed
66915,834466,directed
70715,834466,directed
170815,834466,directed
175553,834466,directed
266160,834466,directed
577531,834466,directed
754032,834466,directed
852007,834466,directed
333573,835085,directed
802302,835085,directed
36975,835585,directed
62002,835585,directed
75100,835585,directed
84209,835585,directed
139026,835585,directed
203008,835585,directed
327735,835585,directed
604852,835585,directed
671953,835585,directed
858827,835585,directed
923033,835585,directed
22928,835648,directed
100160,835648,directed
120521,835648,directed
139026,835648,directed
192382,835648,directed
311674,835648,directed
346336,835648,directed
428717,835648,directed
577627,835648,directed
754032,835648,directed
772567,835648,directed
894465,835648,directed
276085,835894,directed
894465,835894,directed
921002,835894,directed
933172,835894,directed
151290,836017,directed
669511,836103,directed
144458,836312,directed
218885,836312,directed
251474,836312,directed
425105,836312,directed
821571,836312,directed
919928,836312,directed
165830,836313,directed
574057,836313,directed
96142,836376,directed
361393,836376,directed
511041,836376,directed
531986,836376,directed
674161,836376,directed
754251,836376,directed
35719,836394,directed
43714,836394,directed
44764,836394,directed
128440,836394,directed
139741,836394,directed
163229,836394,directed
174132,836394,directed
177454,836394,directed
237205,836394,directed
246960,836394,directed
260212,836394,directed
299668,836394,directed
346336,836394,directed
361393,836394,directed
467203,836394,directed
531986,836394,directed
545074,836394,directed
567570,836394,directed
567862,836394,directed
574597,836394,directed
611929,836394,directed
756291,836394,directed
796734,836394,directed
852855,836394,directed
858827,836394,directed
894465,836394,directed
927650,836394,directed
673621,836737,directed
796439,836737,directed
577531,837150,directed
26510,837215,directed
65397,837215,directed
66915,837215,directed
74134,837215,directed
130932,837215,directed
136640,837215,directed
142050,837215,directed
144847,837215,directed
159214,837215,directed
159699,837215,directed
185615,837215,directed
194018,837215,directed
194703,837215,directed
195237,837215,directed
224294,837215,directed
234325,837215,directed
270491,837215,directed
276085,837215,directed
285272,837215,directed
294085,837215,directed
336783,837215,directed
337271,837215,directed
379125,837215,directed
543867,837215,directed
549797,837215,directed
631579,837215,directed
671156,837215,directed
744796,837215,directed
746010,837215,directed
812046,837215,directed
838300,837215,directed
848784,837215,directed
939567,837215,directed
987491,837215,directed
270491,837311,directed
359966,837311,directed
522377,837311,directed
6613,837328,directed
79016,837328,directed
496097,837328,directed
41874,837486,directed
76057,837486,directed
138699,837486,directed
199995,837486,directed
346336,837486,directed
404434,837486,directed
582313,837486,directed
685647,837486,directed
754032,837486,directed
924232,837486,directed
197921,837526,directed
251361,837526,directed
796045,837526,directed
891032,837526,directed
79016,837592,directed
184502,837592,directed
204901,837592,directed
344275,837592,directed
479028,837592,directed
673360,837592,directed
743929,837592,directed
847735,837592,directed
152023,837886,directed
165663,837886,directed
485135,837886,directed
14651,837946,directed
136640,837946,directed
159699,837946,directed
175286,837946,directed
234325,837946,directed
584923,837946,directed
686897,837946,directed
804289,837946,directed
52382,837985,directed
117844,837985,directed
144847,837985,directed
327735,837985,directed
334740,837985,directed
410219,837985,directed
664378,837985,directed
791480,837985,directed
806247,837985,directed
887348,837985,directed
936206,837985,directed
46861,838195,directed
108826,838195,directed
128099,838195,directed
144458,838195,directed
238115,838195,directed
309328,838195,directed
317093,838195,directed
677781,838195,directed
927555,838195,directed
66915,838241,directed
577531,838241,directed
744548,838241,directed
754032,838241,directed
66915,838272,directed
138699,838272,directed
182598,838272,directed
233066,838272,directed
276085,838272,directed
354105,838272,directed
404345,838272,directed
417607,838272,directed
562304,838272,directed
614339,838272,directed
617196,838272,directed
645612,838272,directed
754032,838272,directed
763611,838272,directed
840402,838272,directed
852855,838272,directed
988638,838272,directed
81083,838300,directed
98189,838300,directed
169202,838300,directed
190946,838300,directed
200775,838300,directed
227527,838300,directed
231645,838300,directed
269390,838300,directed
314346,838300,directed
549797,838300,directed
848784,838300,directed
127360,838327,directed
128440,838327,directed
184811,838327,directed
191070,838327,directed
206241,838327,directed
228099,838327,directed
237205,838327,directed
239921,838327,directed
260212,838327,directed
298764,838327,directed
359613,838327,directed
467203,838327,directed
480108,838327,directed
508443,838327,directed
545074,838327,directed
566918,838327,directed
674887,838327,directed
768321,838327,directed
940831,838327,directed
950441,838327,directed
24568,838414,directed
69153,838414,directed
154533,838414,directed
192925,838414,directed
245019,838414,directed
294923,838414,directed
332641,838414,directed
359016,838414,directed
746068,838414,directed
837150,838414,directed
55128,838524,directed
59156,838524,directed
112462,838524,directed
238495,838524,directed
276085,838524,directed
489303,838524,directed
608701,838524,directed
745241,838524,directed
894465,838524,directed
942529,838524,directed
9680,838559,directed
12472,838559,directed
66915,838559,directed
130115,838559,directed
154533,838559,directed
196969,838559,directed
490416,838559,directed
631774,838559,directed
814036,838559,directed
687933,838847,directed
11707,838875,directed
41874,838875,directed
92942,838875,directed
93322,838875,directed
129637,838875,directed
418740,838875,directed
467203,838875,directed
482334,838875,directed
622805,838875,directed
667169,838875,directed
32071,838884,directed
148305,838884,directed
927555,838884,directed
540883,839037,directed
123915,839432,directed
147635,839432,directed
169795,839432,directed
347151,839432,directed
374126,839432,directed
610346,839432,directed
664817,839432,directed
758208,839432,directed
792530,839432,directed
813731,839432,directed
834108,839432,directed
932665,839432,directed
962339,839432,directed
211424,840000,directed
330634,840000,directed
401066,840000,directed
617196,840000,directed
753685,840000,directed
52900,840102,directed
66915,840102,directed
69153,840102,directed
170815,840102,directed
274321,840102,directed
631774,840102,directed
754032,840102,directed
894465,840102,directed
939567,840102,directed
926548,840215,directed
5882,840348,directed
7920,840348,directed
84209,840348,directed
105354,840348,directed
139026,840348,directed
193320,840348,directed
260206,840348,directed
340152,840348,directed
346336,840348,directed
357406,840348,directed
418740,840348,directed
489303,840348,directed
531986,840348,directed
574772,840348,directed
604852,840348,directed
799100,840348,directed
806829,840348,directed
858827,840348,directed
866786,840348,directed
894465,840348,directed
948171,840348,directed
37658,840402,directed
66915,840402,directed
120521,840402,directed
484396,840402,directed
631774,840402,directed
763301,840402,directed
824022,840402,directed
988386,840402,directed
154530,840523,directed
187162,840523,directed
219483,840523,directed
266255,840523,directed
325459,840523,directed
339577,840523,directed
422947,840523,directed
490004,840523,directed
639053,840523,directed
672910,840523,directed
754032,840523,directed
755156,840523,directed
762177,840523,directed
833782,840523,directed
840402,840523,directed
895136,840523,directed
26520,840812,directed
41431,840812,directed
76057,840812,directed
122381,840812,directed
174822,840812,directed
186594,840812,directed
253142,840812,directed
404434,840812,directed
607202,840812,directed
804476,840812,directed
531986,841160,directed
612716,841160,directed
842802,841160,directed
262255,841870,directed
279337,841870,directed
545074,841870,directed
585249,841870,directed
806542,841870,directed
182360,841881,directed
622805,841881,directed
663424,841881,directed
45057,842269,directed
190946,842269,directed
200775,842269,directed
251375,842269,directed
409954,842269,directed
410219,842269,directed
549797,842269,directed
941579,842269,directed
944310,842269,directed
947816,842269,directed
28166,842351,directed
41874,842351,directed
75747,842351,directed
76881,842351,directed
120521,842351,directed
128099,842351,directed
239961,842351,directed
240311,842351,directed
418740,842351,directed
496405,842351,directed
750519,842351,directed
754032,842351,directed
784527,842351,directed
793988,842351,directed
894465,842351,directed
927627,842351,directed
290812,842379,directed
672910,842379,directed
19435,842492,directed
179379,842492,directed
290464,842492,directed
396372,842492,directed
743929,842492,directed
767741,842492,directed
803162,842492,directed
869708,842492,directed
3829,842611,directed
59156,842611,directed
186734,842611,directed
238495,842611,directed
486775,842611,directed
496405,842611,directed
608701,842611,directed
815039,842611,directed
894956,842611,directed
31685,842802,directed
56913,842802,directed
61273,842802,directed
76057,842802,directed
127337,842802,directed
128099,842802,directed
138833,842802,directed
177588,842802,directed
196969,842802,directed
257544,842802,directed
354105,842802,directed
402872,842802,directed
404434,842802,directed
502163,842802,directed
645612,842802,directed
674011,842802,directed
692100,842802,directed
753685,842802,directed
754032,842802,directed
853926,842802,directed
887719,842802,directed
71970,843259,directed
128099,843259,directed
138833,843259,directed
345168,843259,directed
463527,843259,directed
924232,843259,directed
37658,843607,directed
76057,843607,directed
121590,843607,directed
183867,843607,directed
199995,843607,directed
397880,843607,directed
411761,843607,directed
496525,843607,directed
531986,843607,directed
685647,843607,directed
750519,843607,directed
754032,843607,directed
840402,843607,directed
145128,843995,directed
212131,843995,directed
266534,843995,directed
343930,843995,directed
478426,843995,directed
492037,843995,directed
687487,843995,directed
840402,843995,directed
899530,843995,directed
937003,843995,directed
39258,844043,directed
246169,844043,directed
530745,844043,directed
41874,844440,directed
51992,844440,directed
58549,844440,directed
64303,844440,directed
100160,844440,directed
105354,844440,directed
146490,844440,directed
174557,844440,directed
393345,844440,directed
493327,844440,directed
568137,844440,directed
758444,844440,directed
790732,844440,directed
175553,845196,directed
179379,845196,directed
211758,845196,directed
330601,845196,directed
378624,845196,directed
396372,845196,directed
423829,845196,directed
791318,845196,directed
928942,845196,directed
957296,845196,directed
81796,845443,directed
396372,845443,directed
928942,845443,directed
66915,845468,directed
72205,845468,directed
200791,845468,directed
251375,845468,directed
391398,845468,directed
410219,845468,directed
577531,845468,directed
583959,845468,directed
816890,845468,directed
987491,845468,directed
66915,845625,directed
120521,845625,directed
137494,845625,directed
238115,845625,directed
282709,845625,directed
814036,845625,directed
16281,845662,directed
17748,845662,directed
17877,845662,directed
18258,845662,directed
40225,845662,directed
58438,845662,directed
78044,845662,directed
89710,845662,directed
110104,845662,directed
118664,845662,directed
122754,845662,directed
127696,845662,directed
144458,845662,directed
170454,845662,directed
184502,845662,directed
211570,845662,directed
243812,845662,directed
270491,845662,directed
276381,845662,directed
279337,845662,directed
290072,845662,directed
316834,845662,directed
376204,845662,directed
411761,845662,directed
500889,845662,directed
567624,845662,directed
568861,845662,directed
572579,845662,directed
614823,845662,directed
619423,845662,directed
622805,845662,directed
658346,845662,directed
665957,845662,directed
696015,845662,directed
772526,845662,directed
921002,845662,directed
927555,845662,directed
582930,845668,directed
26023,845918,directed
26164,845918,directed
26193,845918,directed
29978,845918,directed
41874,845918,directed
131650,845918,directed
233066,845918,directed
480086,845918,directed
531986,845918,directed
762177,845918,directed
850693,845918,directed
863102,845918,directed
895136,845918,directed
66915,846092,directed
222927,846092,directed
18176,846634,directed
49774,846634,directed
61226,846634,directed
96379,846634,directed
135152,846634,directed
208076,846634,directed
258741,846634,directed
319347,846634,directed
361973,846634,directed
467203,846634,directed
607448,846634,directed
793664,846634,directed
800475,846634,directed
238495,846671,directed
43714,847305,directed
656420,847305,directed
657329,847305,directed
922728,847305,directed
83194,847374,directed
285232,847374,directed
516929,847374,directed
628467,847374,directed
765595,847374,directed
11028,847703,directed
46861,847756,directed
345734,847756,directed
622805,847756,directed
132579,847880,directed
754032,847880,directed
493327,847970,directed
752314,847970,directed
855836,847970,directed
66915,848034,directed
74134,848034,directed
93533,848034,directed
517264,848034,directed
577531,848034,directed
667794,848034,directed
814852,848034,directed
816890,848034,directed
934721,848034,directed
166767,848572,directed
211758,848572,directed
242966,848572,directed
548338,848572,directed
51992,848913,directed
66915,848913,directed
120487,848913,directed
181329,848913,directed
182598,848913,directed
233066,848913,directed
423829,848913,directed
562304,848913,directed
866786,848913,directed
926548,848913,directed
275832,848952,directed
781172,848952,directed
46861,849246,directed
66915,849246,directed
137494,849246,directed
179730,849246,directed
180228,849246,directed
402872,849246,directed
410219,849246,directed
414251,849246,directed
549797,849246,directed
577235,849246,directed
894465,849246,directed
96379,849405,directed
467203,849405,directed
1266,849672,directed
183867,849672,directed
404463,849672,directed
484396,849672,directed
496525,849672,directed
556242,849672,directed
873886,849672,directed
12472,850692,directed
66915,850692,directed
99561,850692,directed
112462,850692,directed
139026,850692,directed
162233,850692,directed
276085,850692,directed
304401,850692,directed
345427,850692,directed
404434,850692,directed
489303,850692,directed
608701,850692,directed
754032,850692,directed
864257,850692,directed
138271,850693,directed
282800,850693,directed
312353,850693,directed
451296,850693,directed
527267,850693,directed
583618,850693,directed
751604,850693,directed
519637,851205,directed
561715,851240,directed
228714,851639,directed
74970,852007,directed
180228,852007,directed
184814,852007,directed
190946,852007,directed
198783,852007,directed
549797,852007,directed
848784,852007,directed
66915,852405,directed
754032,852405,directed
840102,852405,directed
894465,852405,directed
116178,852656,directed
130028,852656,directed
139741,852656,directed
161920,852656,directed
208774,852656,directed
237205,852656,directed
545074,852656,directed
756291,852656,directed
793845,852656,directed
86750,852665,directed
310383,852665,directed
341422,852665,directed
591104,852665,directed
607283,852665,directed
627250,852665,directed
643549,852665,directed
688804,852665,directed
798326,852665,directed
830319,852665,directed
942252,852665,directed
10982,852688,directed
34172,852688,directed
62823,852688,directed
91650,852688,directed
154544,852688,directed
178906,852688,directed
243008,852688,directed
258430,852688,directed
317545,852688,directed
335747,852688,directed
357406,852688,directed
422947,852688,directed
451296,852688,directed
472925,852688,directed
573241,852688,directed
583618,852688,directed
798606,852688,directed
808944,852688,directed
832507,852688,directed
855836,852688,directed
938638,852688,directed
11910,852718,directed
43520,852718,directed
45077,852718,directed
46794,852718,directed
74397,852718,directed
81836,852718,directed
223054,852718,directed
337856,852718,directed
677991,852718,directed
887638,852718,directed
933809,852718,directed
1431398,852718,directed
75747,852810,directed
239921,852810,directed
334193,852810,directed
364399,852810,directed
553483,852810,directed
661525,852810,directed
750970,852810,directed
763237,852810,directed
926604,852810,directed
66915,852842,directed
67406,852842,directed
154533,852842,directed
310789,852842,directed
620126,852842,directed
781094,852842,directed
12472,852855,directed
76057,852855,directed
92942,852855,directed
100160,852855,directed
110341,852855,directed
153526,852855,directed
180228,852855,directed
346336,852855,directed
483587,852855,directed
489676,852855,directed
531986,852855,directed
577627,852855,directed
754032,852855,directed
796734,852855,directed
824022,852855,directed
840402,852855,directed
894465,852855,directed
188432,852970,directed
14651,852997,directed
51909,852997,directed
98189,852997,directed
136640,852997,directed
159699,852997,directed
234325,852997,directed
270491,852997,directed
686897,852997,directed
837946,852997,directed
852007,852997,directed
855405,852997,directed
868456,852997,directed
301619,853254,directed
41874,853492,directed
51992,853492,directed
55128,853492,directed
61534,853492,directed
120521,853492,directed
171637,853492,directed
180228,853492,directed
217792,853492,directed
232564,853492,directed
279141,853492,directed
538677,853492,directed
560208,853492,directed
607448,853492,directed
631774,853492,directed
668302,853492,directed
754032,853492,directed
784760,853492,directed
803720,853492,directed
866841,853492,directed
898828,853492,directed
183867,853926,directed
556242,853926,directed
47033,854203,directed
76057,854203,directed
192382,854203,directed
199995,854203,directed
217622,854203,directed
303626,854203,directed
345427,854203,directed
346336,854203,directed
621944,854203,directed
672011,854203,directed
674873,854203,directed
825924,854203,directed
949619,854203,directed
29884,854854,directed
41874,854854,directed
71209,854854,directed
129761,854854,directed
130028,854854,directed
150629,854854,directed
171728,854854,directed
208303,854854,directed
239859,854854,directed
257160,854854,directed
282766,854854,directed
288904,854854,directed
300024,854854,directed
359199,854854,directed
392299,854854,directed
394806,854854,directed
585249,854854,directed
625736,854854,directed
642542,854854,directed
796734,854854,directed
804476,854854,directed
838241,854854,directed
855405,854854,directed
858827,854854,directed
936425,854854,directed
104714,854866,directed
137390,854866,directed
145128,854866,directed
184811,854866,directed
334193,854866,directed
420133,854866,directed
807949,854866,directed
899530,854866,directed
37730,855034,directed
45313,855034,directed
97395,855034,directed
98467,855034,directed
100160,855034,directed
139026,855034,directed
219203,855034,directed
357406,855034,directed
379125,855034,directed
582313,855034,directed
612716,855034,directed
754032,855034,directed
771010,855034,directed
831236,855034,directed
894465,855034,directed
937397,855034,directed
178122,855232,directed
235169,855232,directed
351733,855232,directed
359326,855232,directed
420133,855232,directed
424244,855232,directed
796045,855232,directed
810592,855232,directed
820115,855232,directed
891063,855232,directed
69153,855356,directed
245019,855356,directed
38490,855405,directed
66915,855405,directed
99561,855405,directed
150629,855405,directed
162233,855405,directed
270491,855405,directed
669015,855405,directed
838559,855405,directed
76057,855423,directed
137474,855423,directed
199995,855423,directed
270491,855423,directed
346336,855423,directed
531986,855423,directed
617196,855423,directed
754032,855423,directed
796734,855423,directed
852855,855423,directed
6334,855531,directed
60306,855531,directed
79016,855531,directed
128249,855531,directed
150629,855531,directed
171728,855531,directed
184502,855531,directed
233035,855531,directed
256349,855531,directed
345734,855531,directed
368451,855531,directed
401066,855531,directed
758601,855531,directed
792507,855531,directed
47033,855619,directed
796439,855655,directed
93322,855773,directed
178014,855773,directed
536122,855780,directed
742899,855780,directed
944206,855780,directed
34172,855836,directed
178371,855836,directed
282800,855836,directed
583618,855836,directed
639053,855836,directed
798606,855836,directed
808944,855836,directed
899530,855836,directed
62823,855952,directed
75747,855952,directed
91650,855952,directed
129637,855952,directed
142652,855952,directed
156043,855952,directed
206407,855952,directed
317545,855952,directed
322642,855952,directed
422947,855952,directed
490004,855952,directed
786613,855952,directed
183858,856451,directed
481057,856451,directed
531986,856451,directed
852855,856451,directed
673360,857203,directed
813485,857203,directed
954646,857203,directed
13508,857621,directed
219203,857621,directed
257160,857621,directed
325459,857621,directed
326249,857621,directed
336783,857621,directed
393345,857621,directed
575522,857621,directed
748904,857621,directed
775877,857621,directed
776562,857621,directed
899530,857621,directed
7731,857887,directed
671953,858006,directed
987621,858006,directed
66915,858375,directed
69153,858375,directed
96613,858375,directed
147635,858375,directed
159699,858375,directed
175286,858375,directed
179205,858375,directed
204386,858375,directed
270491,858375,directed
285272,858375,directed
294923,858375,directed
307875,858375,directed
543867,858375,directed
812480,858375,directed
927736,858375,directed
200775,858710,directed
314346,858710,directed
353145,858710,directed
380704,858710,directed
549797,858710,directed
642542,858710,directed
848784,858710,directed
246611,858788,directed
500992,858788,directed
5882,858827,directed
41874,858827,directed
92942,858827,directed
100160,858827,directed
112462,858827,directed
139026,858827,directed
180228,858827,directed
192382,858827,directed
273531,858827,directed
346336,858827,directed
354105,858827,directed
531986,858827,directed
577627,858827,directed
596126,858827,directed
660401,858827,directed
685647,858827,directed
749734,858827,directed
754032,858827,directed
771438,858827,directed
796734,858827,directed
822777,858827,directed
824022,858827,directed
887619,858827,directed
511041,859026,directed
798606,859509,directed
11046,859589,directed
44764,859589,directed
130028,859589,directed
158309,859589,directed
159214,859589,directed
225930,859589,directed
234844,859589,directed
237205,859589,directed
280692,859589,directed
341672,859589,directed
495338,859589,directed
546214,859589,directed
776093,859589,directed
858827,859589,directed
932665,859589,directed
5953,859868,directed
84209,859868,directed
98465,859868,directed
139026,859868,directed
192382,859868,directed
246611,859868,directed
260206,859868,directed
263937,859868,directed
574772,859868,directed
596126,859868,directed
604852,859868,directed
749734,859868,directed
771438,859868,directed
805661,859868,directed
15694,860080,directed
61172,860080,directed
65590,860080,directed
78741,860080,directed
100160,860080,directed
105354,860080,directed
167287,860080,directed
219483,860080,directed
243008,860080,directed
357406,860080,directed
422405,860080,directed
482677,860080,directed
639053,860080,directed
751256,860080,directed
752314,860080,directed
808944,860080,directed
815537,860080,directed
889097,860080,directed
895136,860080,directed
921598,860080,directed
926548,860080,directed
938638,860080,directed
128495,860561,directed
162197,860561,directed
219203,860561,directed
326249,860561,directed
383889,860561,directed
490852,860561,directed
574102,860561,directed
639056,860561,directed
746302,860561,directed
754032,860561,directed
758630,860561,directed
775877,860561,directed
860080,860561,directed
936095,860561,directed
83095,860985,directed
148305,860985,directed
152973,860985,directed
160690,860985,directed
262255,860985,directed
498987,860985,directed
576839,860985,directed
690718,860985,directed
741380,860985,directed
764636,860985,directed
935330,860985,directed
764890,860996,directed
335,861057,directed
162197,861057,directed
169795,861057,directed
174557,861057,directed
225930,861057,directed
240665,861057,directed
585249,861057,directed
636433,861057,directed
758208,861057,directed
792530,861057,directed
808336,861057,directed
1433,861252,directed
90079,861252,directed
97173,861252,directed
99753,861252,directed
118189,861252,directed
132449,861252,directed
133057,861252,directed
162269,861252,directed
162487,861252,directed
194063,861252,directed
239655,861252,directed
248920,861252,directed
368112,861252,directed
396676,861252,directed
495861,861252,directed
605375,861252,directed
746387,861252,directed
798248,861252,directed
811622,861252,directed
934069,861252,directed
944084,861252,directed
327735,861600,directed
359613,861600,directed
4852,861687,directed
16448,861687,directed
22257,861687,directed
35464,861687,directed
71209,861687,directed
80780,861687,directed
124492,861687,directed
137084,861687,directed
237205,861687,directed
262255,861687,directed
316834,861687,directed
378288,861687,directed
467203,861687,directed
664817,861687,directed
758208,861687,directed
781837,861687,directed
792530,861687,directed
834108,861687,directed
932665,861687,directed
314050,861757,directed
332536,861757,directed
334243,861757,directed
378624,861757,directed
536122,861757,directed
595559,861757,directed
957296,861757,directed
333539,862343,directed
687561,862343,directed
855619,862343,directed
31685,862761,directed
66915,862761,directed
120010,862761,directed
204386,862761,directed
239827,862761,directed
240665,862761,directed
287917,862761,directed
612716,862761,directed
752673,862761,directed
775877,862761,directed
837215,862761,directed
842802,862761,directed
335,862855,directed
13508,862855,directed
32433,862855,directed
66915,862855,directed
80780,862855,directed
96613,862855,directed
169795,862855,directed
174557,862855,directed
184502,862855,directed
214593,862855,directed
225930,862855,directed
374126,862855,directed
409670,862855,directed
501081,862855,directed
524522,862855,directed
531986,862855,directed
747445,862855,directed
758208,862855,directed
815537,862855,directed
816890,862855,directed
884686,862855,directed
626268,862902,directed
41874,863102,directed
73421,863102,directed
80118,863102,directed
100160,863102,directed
346336,863102,directed
408696,863102,directed
480830,863102,directed
504928,863102,directed
545726,863102,directed
582313,863102,directed
674263,863102,directed
752314,863102,directed
754032,863102,directed
755156,863102,directed
799053,863102,directed
838241,863102,directed
840523,863102,directed
17877,863733,directed
35338,863733,directed
134600,863733,directed
182360,863733,directed
316834,863733,directed
361393,863733,directed
622805,863733,directed
66915,863774,directed
130115,863774,directed
170815,863774,directed
528221,863774,directed
549797,863774,directed
756656,863774,directed
66915,863790,directed
75264,863790,directed
75747,863790,directed
81493,863790,directed
90018,863790,directed
91650,863790,directed
134729,863790,directed
193231,863790,directed
422947,863790,directed
490952,863790,directed
562304,863790,directed
579839,863790,directed
786613,863790,directed
796045,863790,directed
798606,863790,directed
806829,863790,directed
825087,863790,directed
883318,863790,directed
6334,864209,directed
38466,864209,directed
38936,864209,directed
66915,864209,directed
70715,864209,directed
180228,864209,directed
200882,864209,directed
265456,864209,directed
538677,864209,directed
549797,864209,directed
628981,864209,directed
642542,864209,directed
754032,864209,directed
9680,864257,directed
79016,864257,directed
172350,864257,directed
175553,864257,directed
213510,864257,directed
259529,864257,directed
290464,864257,directed
360956,864257,directed
484396,864257,directed
490416,864257,directed
789775,864257,directed
800100,864257,directed
83013,865016,directed
308871,865016,directed
467203,865016,directed
565521,865016,directed
5441,865403,directed
7920,865403,directed
22124,865403,directed
98465,865403,directed
112789,865403,directed
193963,865403,directed
221445,865403,directed
246611,865403,directed
355142,865403,directed
446509,865403,directed
540883,865403,directed
665860,865403,directed
751910,865403,directed
41874,866215,directed
154544,866215,directed
159433,866215,directed
201983,866215,directed
478603,866215,directed
564239,866215,directed
577627,866215,directed
670226,866215,directed
683085,866215,directed
754032,866215,directed
757342,866215,directed
160848,866417,directed
178889,866417,directed
242861,866417,directed
290072,866417,directed
316834,866417,directed
328014,866417,directed
636474,866417,directed
751592,866417,directed
798477,866417,directed
17877,866491,directed
20278,866491,directed
46784,866491,directed
78044,866491,directed
101946,866491,directed
106882,866491,directed
144458,866491,directed
149044,866491,directed
176358,866491,directed
182360,866491,directed
